SaleID,StoreID,ProductID,Date,Quantity,Price,Discount,TotalAmount,City,State,Manager,StaffCount,Area_sqft,StoreName,Category,SubCategory,Brand,BasePrice,Stock,ProductName
152,113,259,2022-01-07 07:00:00,5,4941.01,0.06,23222.747000000003,Pune,Tamil Nadu,Manager_113,93,7734,Store_113,Clothing,Dresses,Levis,906.77,170,Product_259
153,62,107,2022-01-07 08:00:00,16,1057.07,0.2,13530.496,Kolkata,West Bengal,Manager_62,92,4172,Store_62,Accessories,Watches,Puma,1563.87,139,Product_107
154,52,575,2022-01-07 09:00:00,1,445.63,0.06,418.8922,Hyderabad,West Bengal,Manager_52,65,3325,Store_52,Cosmetics,Frocks,HRX,3139.96,204,Product_575
155,12,991,2022-01-07 10:00:00,5,4285.04,0.26,15854.648,Chennai,Telangana,Manager_12,74,8717,Store_12,Cosmetics,T-Shirts,HRX,444.14,301,Product_991
156,39,427,2022-01-07 11:00:00,13,1824.57,0.29,16840.7811,Mumbai,Karnataka,Manager_39,44,6677,Store_39,Accessories,Shorts,HRX,920.77,320,Product_427
157,130,859,2022-01-07 12:00:00,13,2269.98,0.1,26558.766000000003,Pune,Karnataka,Manager_130,22,2603,Store_130,Clothing,Perfume,Zudio,4164.29,303,Product_859
158,131,918,2022-01-07 13:00:00,3,4643.21,0.22,10865.111400000002,Kolkata,Maharashtra,Manager_131,36,2862,Store_131,Cosmetics,Watches,Zudio,1466.75,186,Product_918
159,113,1144,2022-01-07 14:00:00,17,2315.34,0.16,33063.055199999995,Pune,Tamil Nadu,Manager_113,93,7734,Store_113,Clothing,Belts,Urbano,2215.82,113,Product_1144
160,101,627,2022-01-07 15:00:00,19,1630.49,0.11,27571.5859,Kolkata,Delhi,Manager_101,74,6805,Store_101,Kidswear,Jewelry,Levis,3578.57,96,Product_627
161,113,475,2022-01-07 16:00:00,5,485.58,0.06,2282.226,Pune,Tamil Nadu,Manager_113,93,7734,Store_113,Footwear,Creams,Zudio,3222.81,371,Product_475
162,81,552,2022-01-07 17:00:00,5,2326.09,0.22,9071.751,Mumbai,Telangana,Manager_81,53,7808,Store_81,Cosmetics,Shirts,HRX,4275.65,407,Product_552
163,113,344,2022-01-07 18:00:00,15,3343.77,0.05,47648.7225,Pune,Tamil Nadu,Manager_113,93,7734,Store_113,Clothing,Sandals,HRX,2136.83,417,Product_344
164,2,628,2022-01-07 19:00:00,10,1492.04,0.08,13726.768,Pune,Maharashtra,Manager_2,25,7333,Store_2,Clothing,Watches,HRX,1285.79,218,Product_628
165,130,136,2022-01-07 20:00:00,12,3645.34,0.28,31495.7376,Pune,Karnataka,Manager_130,22,2603,Store_130,Clothing,Flip-Flops,Zudio,2411.84,269,Product_136
166,54,277,2022-01-07 21:00:00,11,2495.67,0.15,23334.5145,Kolkata,Maharashtra,Manager_54,45,9470,Store_54,Clothing,T-Shirts,Zudio,384.46,222,Product_277
167,87,31,2022-01-07 22:00:00,1,4318.92,0.26,3196.0008,Bangalore,Karnataka,Manager_87,26,6094,Store_87,Cosmetics,Shirts,Zudio,3109.84,364,Product_31
168,129,247,2022-01-07 23:00:00,3,976.34,0.23,2255.3454,Pune,Delhi,Manager_129,57,4550,Store_129,Accessories,Creams,Puma,479.63,458,Product_247
169,147,411,2022-01-08 00:00:00,4,3833.98,0.11,13648.9688,Pune,Karnataka,Manager_147,17,6621,Store_147,Clothing,Jackets,Zudio,3786.27,288,Product_411
170,126,27,2022-01-08 01:00:00,19,4676.25,0.07,82629.3375,Chennai,Delhi,Manager_126,41,4333,Store_126,Accessories,Jackets,Levis,4750.81,246,Product_27
171,130,73,2022-01-08 02:00:00,3,3758.71,0.03,10937.8461,Pune,Karnataka,Manager_130,22,2603,Store_130,Accessories,Perfume,HRX,3666.95,67,Product_73
172,53,1121,2022-01-08 03:00:00,18,2148.5,0.29,27457.83,Mumbai,Delhi,Manager_53,23,8758,Store_53,Clothing,Shirts,Puma,1234.41,131,Product_1121
173,68,673,2022-01-08 04:00:00,3,1306.19,0.1,3526.713,Kolkata,Karnataka,Manager_68,70,8185,Store_68,Clothing,Jackets,HRX,3088.91,438,Product_673
174,123,476,2022-01-08 05:00:00,7,672.16,0.2,3764.096,Delhi,West Bengal,Manager_123,47,9643,Store_123,Footwear,Boots,Levis,4753.08,378,Product_476
175,145,287,2022-01-08 06:00:00,1,3283.37,0.22,2561.0286,Kolkata,Tamil Nadu,Manager_145,52,7657,Store_145,Kidswear,Dresses,Puma,3640.51,275,Product_287
176,38,212,2022-01-08 07:00:00,19,885.7,0.06,15818.602,Chennai,Delhi,Manager_38,34,4559,Store_38,Accessories,Flip-Flops,Urbano,1211.07,362,Product_212
177,24,1100,2022-01-08 08:00:00,18,4223.86,0.21,60063.2892,Bangalore,Delhi,Manager_24,32,9818,Store_24,Kidswear,Dresses,Puma,784.21,385,Product_1100
178,69,401,2022-01-08 09:00:00,2,4811.54,0.0,9623.08,Mumbai,Tamil Nadu,Manager_69,85,7301,Store_69,Clothing,T-Shirts,Puma,2698.9,293,Product_401
179,116,655,2022-01-08 10:00:00,12,851.79,0.13,8892.6876,Hyderabad,Tamil Nadu,Manager_116,95,4217,Store_116,Accessories,Frocks,Puma,2831.6,105,Product_655
180,98,1058,2022-01-08 11:00:00,17,2005.05,0.11,30336.4065,Delhi,West Bengal,Manager_98,29,7543,Store_98,Kidswear,Lipstick,Levis,529.25,481,Product_1058
181,139,498,2022-01-08 12:00:00,3,4698.91,0.28,10149.6456,Mumbai,Tamil Nadu,Manager_139,26,6536,Store_139,Clothing,Jeans,Zudio,4369.87,210,Product_498
182,144,848,2022-01-08 13:00:00,12,2459.38,0.3,20658.792,Kolkata,Karnataka,Manager_144,60,3742,Store_144,Accessories,Bags,HRX,2113.53,396,Product_848
183,97,98,2022-01-08 14:00:00,12,2770.0,0.09,30248.4,Hyderabad,Delhi,Manager_97,99,9454,Store_97,Cosmetics,Watches,Puma,3783.61,467,Product_98
184,124,366,2022-01-08 15:00:00,6,3788.08,0.18,18637.3536,Pune,Tamil Nadu,Manager_124,49,6919,Store_124,Footwear,Foundation,Levis,1970.03,193,Product_366
185,70,463,2022-01-08 16:00:00,10,1210.56,0.22,9442.368,Delhi,West Bengal,Manager_70,65,5082,Store_70,Cosmetics,Perfume,Zudio,573.01,297,Product_463
186,93,28,2022-01-08 17:00:00,6,4899.92,0.06,27635.5488,Delhi,Maharashtra,Manager_93,53,7809,Store_93,Cosmetics,Jackets,Zudio,3575.38,490,Product_28
187,3,713,2022-01-08 18:00:00,14,3948.24,0.21,43667.5344,Pune,Tamil Nadu,Manager_3,69,8978,Store_3,Accessories,Sweaters,Levis,3935.33,194,Product_713
188,148,273,2022-01-08 19:00:00,2,974.59,0.08,1793.2456000000002,Kolkata,Telangana,Manager_148,34,7816,Store_148,Kidswear,Jackets,Puma,2832.72,148,Product_273
189,147,826,2022-01-08 20:00:00,11,733.13,0.05,7661.2085,Pune,Karnataka,Manager_147,17,6621,Store_147,Accessories,Boots,Puma,644.54,230,Product_826
190,90,1151,2022-01-08 21:00:00,15,4687.78,0.26,52034.358,Bangalore,Maharashtra,Manager_90,32,6170,Store_90,Footwear,Flip-Flops,Puma,4345.75,427,Product_1151
191,147,202,2022-01-08 22:00:00,8,3488.13,0.15,23719.284,Pune,Karnataka,Manager_147,17,6621,Store_147,Cosmetics,Watches,Zudio,1386.07,491,Product_202
192,148,450,2022-01-08 23:00:00,13,385.12,0.09,4555.9696,Kolkata,Telangana,Manager_148,34,7816,Store_148,Accessories,Dresses,Levis,4942.64,118,Product_450
193,96,1112,2022-01-09 00:00:00,19,881.54,0.12,14739.348799999998,Bangalore,Telangana,Manager_96,22,5989,Store_96,Accessories,Dresses,Zudio,411.71,310,Product_1112
194,52,19,2022-01-09 01:00:00,10,429.58,0.12,3780.304,Hyderabad,West Bengal,Manager_52,65,3325,Store_52,Accessories,Flip-Flops,Urbano,2527.79,431,Product_19
195,128,1131,2022-01-09 02:00:00,9,4875.59,0.23,33787.8387,Chennai,Delhi,Manager_128,75,6875,Store_128,Accessories,Foundation,Urbano,4927.6,265,Product_1131
196,39,311,2022-01-09 03:00:00,18,2589.68,0.27,34028.3952,Mumbai,Karnataka,Manager_39,44,6677,Store_39,Kidswear,Sweaters,Zudio,3713.78,389,Product_311
197,82,412,2022-01-09 04:00:00,7,2418.31,0.14,14558.2262,Bangalore,Tamil Nadu,Manager_82,76,6665,Store_82,Clothing,Perfume,Puma,516.69,122,Product_412
198,104,742,2022-01-09 05:00:00,3,4787.74,0.1,12926.898,Kolkata,Maharashtra,Manager_104,38,3844,Store_104,Cosmetics,Sweaters,Zudio,3988.86,237,Product_742
199,129,624,2022-01-09 06:00:00,12,2622.25,0.22,24544.26,Pune,Delhi,Manager_129,57,4550,Store_129,Kidswear,Flip-Flops,Urbano,3300.51,414,Product_624
200,11,732,2022-01-09 07:00:00,15,2685.22,0.27,29403.159,Chennai,Telangana,Manager_11,47,6631,Store_11,Cosmetics,Perfume,Puma,2454.06,326,Product_732
201,42,635,2022-01-09 08:00:00,13,4923.67,0.03,62087.4787,Bangalore,Tamil Nadu,Manager_42,72,8554,Store_42,Cosmetics,Belts,Zudio,4128.13,60,Product_635
202,99,498,2022-01-09 09:00:00,6,734.87,0.24,3351.0072,Chennai,Maharashtra,Manager_99,56,4485,Store_99,Clothing,Jeans,Zudio,4369.87,210,Product_498
203,7,244,2022-01-09 10:00:00,8,4931.62,0.17,32745.9568,Delhi,Tamil Nadu,Manager_7,87,3077,Store_7,Accessories,Shirts,Puma,4189.56,374,Product_244
204,144,690,2022-01-09 11:00:00,14,995.25,0.26,10310.79,Kolkata,Karnataka,Manager_144,60,3742,Store_144,Clothing,Jackets,HRX,4860.69,137,Product_690
205,90,577,2022-01-09 12:00:00,3,2469.98,0.15,6298.4490000000005,Bangalore,Maharashtra,Manager_90,32,6170,Store_90,Accessories,Watches,Zudio,4675.58,260,Product_577
206,112,515,2022-01-09 13:00:00,16,1820.55,0.26,21555.312,Chennai,Telangana,Manager_112,32,7696,Store_112,Accessories,Foundation,Puma,3669.2,277,Product_515
207,60,207,2022-01-09 14:00:00,18,4786.02,0.17,71503.13880000002,Bangalore,Karnataka,Manager_60,86,5133,Store_60,Footwear,Dresses,HRX,2696.67,85,Product_207
208,113,948,2022-01-09 15:00:00,17,2530.42,0.04,41296.4544,Pune,Tamil Nadu,Manager_113,93,7734,Store_113,Accessories,Creams,Zudio,230.14,123,Product_948
209,2,394,2022-01-09 16:00:00,18,310.47,0.0,5588.460000000001,Pune,Maharashtra,Manager_2,25,7333,Store_2,Kidswear,Jewelry,Levis,992.79,444,Product_394
210,129,1045,2022-01-09 17:00:00,10,1264.12,0.19,10239.372,Pune,Delhi,Manager_129,57,4550,Store_129,Cosmetics,Bags,Puma,2888.16,77,Product_1045
211,48,718,2022-01-09 18:00:00,17,2267.9,0.18,31614.526000000005,Delhi,Delhi,Manager_48,29,5257,Store_48,Accessories,Belts,Levis,1610.83,423,Product_718
212,140,202,2022-01-09 19:00:00,16,3446.67,0.06,51837.9168,Chennai,Maharashtra,Manager_140,35,2864,Store_140,Cosmetics,Watches,Zudio,1386.07,491,Product_202
213,37,120,2022-01-09 20:00:00,2,2897.13,0.26,4287.7524,Delhi,Telangana,Manager_37,98,8109,Store_37,Accessories,Frocks,Urbano,3444.43,83,Product_120
214,9,389,2022-01-09 21:00:00,4,4279.56,0.26,12667.4976,Kolkata,West Bengal,Manager_9,95,3125,Store_9,Clothing,Shirts,Levis,3521.38,103,Product_389
215,99,234,2022-01-09 22:00:00,11,4176.48,0.24,34915.3728,Chennai,Maharashtra,Manager_99,56,4485,Store_99,Clothing,Sandals,Puma,3225.0,288,Product_234
216,147,602,2022-01-09 23:00:00,7,3034.44,0.28,15293.5776,Pune,Karnataka,Manager_147,17,6621,Store_147,Footwear,Foundation,Puma,2757.89,145,Product_602
217,48,712,2022-01-10 00:00:00,17,2942.31,0.15,42516.3795,Delhi,Delhi,Manager_48,29,5257,Store_48,Kidswear,Bags,Zudio,963.32,323,Product_712
218,131,982,2022-01-10 01:00:00,19,1535.19,0.21,23043.2019,Kolkata,Maharashtra,Manager_131,36,2862,Store_131,Cosmetics,Shirts,Puma,291.49,469,Product_982
219,148,857,2022-01-10 02:00:00,6,4797.95,0.27,21015.021,Kolkata,Telangana,Manager_148,34,7816,Store_148,Footwear,Boots,Zudio,4826.02,306,Product_857
220,54,76,2022-01-10 03:00:00,10,568.89,0.14,4892.454,Kolkata,Maharashtra,Manager_54,45,9470,Store_54,Cosmetics,Frocks,HRX,3453.16,325,Product_76
221,120,649,2022-01-10 04:00:00,4,2105.75,0.19,6822.63,Chennai,Telangana,Manager_120,87,9915,Store_120,Accessories,Bags,HRX,3905.97,62,Product_649
222,116,650,2022-01-10 05:00:00,1,3372.01,0.15,2866.2085,Hyderabad,Tamil Nadu,Manager_116,95,4217,Store_116,Accessories,Flip-Flops,Urbano,1926.94,471,Product_650
223,75,496,2022-01-10 06:00:00,7,4739.18,0.29,23553.7246,Kolkata,Delhi,Manager_75,97,2212,Store_75,Clothing,Sweaters,Urbano,607.28,344,Product_496
224,113,830,2022-01-10 07:00:00,16,2607.34,0.13,36294.1728,Pune,Tamil Nadu,Manager_113,93,7734,Store_113,Accessories,Dresses,HRX,4777.5,189,Product_830
225,104,483,2022-01-10 08:00:00,17,4500.41,0.1,68856.273,Kolkata,Maharashtra,Manager_104,38,3844,Store_104,Footwear,Shorts,Puma,2713.24,291,Product_483
226,84,1084,2022-01-10 09:00:00,5,703.04,0.19,2847.312,Delhi,Telangana,Manager_84,67,2961,Store_84,Accessories,Creams,Puma,3217.27,471,Product_1084
227,112,991,2022-01-10 10:00:00,10,2751.6,0.08,25314.72,Chennai,Telangana,Manager_112,32,7696,Store_112,Cosmetics,T-Shirts,HRX,444.14,301,Product_991
228,99,619,2022-01-10 11:00:00,7,1717.04,0.26,8894.267199999998,Chennai,Maharashtra,Manager_99,56,4485,Store_99,Cosmetics,Creams,Levis,3276.9,144,Product_619
229,93,550,2022-01-10 12:00:00,13,4019.34,0.27,38143.5366,Delhi,Maharashtra,Manager_93,53,7809,Store_93,Footwear,Creams,Puma,1879.1,116,Product_550
230,146,646,2022-01-10 13:00:00,7,2335.98,0.1,14716.674,Delhi,Karnataka,Manager_146,81,9804,Store_146,Footwear,Shorts,Zudio,4495.78,269,Product_646
231,128,502,2022-01-10 14:00:00,15,2481.21,0.11,33124.1535,Chennai,Delhi,Manager_128,75,6875,Store_128,Cosmetics,Perfume,Puma,1330.44,92,Product_502
232,110,1157,2022-01-10 15:00:00,17,510.95,0.03,8425.565499999999,Bangalore,Telangana,Manager_110,17,4879,Store_110,Footwear,Frocks,Levis,2149.1,319,Product_1157
233,82,846,2022-01-10 16:00:00,3,2302.45,0.08,6354.762,Bangalore,Tamil Nadu,Manager_82,76,6665,Store_82,Accessories,Lipstick,Levis,3891.44,143,Product_846
234,54,53,2022-01-10 17:00:00,5,587.98,0.02,2881.102,Kolkata,Maharashtra,Manager_54,45,9470,Store_54,Accessories,Boots,HRX,4092.93,286,Product_53
235,68,450,2022-01-10 18:00:00,10,1637.9,0.23,12611.83,Kolkata,Karnataka,Manager_68,70,8185,Store_68,Accessories,Dresses,Levis,4942.64,118,Product_450
236,33,62,2022-01-10 19:00:00,5,809.03,0.05,3842.8925,Bangalore,West Bengal,Manager_33,23,3579,Store_33,Clothing,Jeans,Urbano,371.12,122,Product_62
237,142,1047,2022-01-10 20:00:00,7,1805.51,0.02,12385.7986,Bangalore,Delhi,Manager_142,81,7787,Store_142,Kidswear,Shirts,HRX,1628.66,230,Product_1047
238,21,44,2022-01-10 21:00:00,7,1291.46,0.05,8588.209,Kolkata,Maharashtra,Manager_21,51,6512,Store_21,Kidswear,Bags,Urbano,2675.14,248,Product_44
239,48,820,2022-01-10 22:00:00,14,1568.86,0.11,19547.9956,Delhi,Delhi,Manager_48,29,5257,Store_48,Cosmetics,Watches,Urbano,4368.33,359,Product_820
240,148,659,2022-01-10 23:00:00,15,912.25,0.13,11904.8625,Kolkata,Telangana,Manager_148,34,7816,Store_148,Kidswear,Foundation,Zudio,1324.68,427,Product_659
241,128,728,2022-01-11 00:00:00,5,2310.12,0.27,8431.937999999998,Chennai,Delhi,Manager_128,75,6875,Store_128,Clothing,Shorts,Puma,385.56,334,Product_728
242,136,852,2022-01-11 01:00:00,5,2588.37,0.08,11906.502,Delhi,Maharashtra,Manager_136,70,3181,Store_136,Kidswear,Jackets,Puma,2435.29,326,Product_852
243,135,47,2022-01-11 02:00:00,4,4215.91,0.22,13153.6392,Hyderabad,Tamil Nadu,Manager_135,94,3295,Store_135,Accessories,Lipstick,Zudio,1233.83,65,Product_47
244,145,820,2022-01-11 03:00:00,9,2786.36,0.27,18306.3852,Kolkata,Tamil Nadu,Manager_145,52,7657,Store_145,Cosmetics,Watches,Urbano,4368.33,359,Product_820
245,128,1048,2022-01-11 04:00:00,12,1298.04,0.26,11526.5952,Chennai,Delhi,Manager_128,75,6875,Store_128,Clothing,Boots,Zudio,4728.69,191,Product_1048
246,33,89,2022-01-11 05:00:00,16,3732.3,0.06,56133.792,Bangalore,West Bengal,Manager_33,23,3579,Store_33,Cosmetics,Jackets,HRX,1526.12,408,Product_89
247,115,1198,2022-01-11 06:00:00,8,1626.78,0.08,11973.1008,Mumbai,West Bengal,Manager_115,25,4021,Store_115,Accessories,Jewelry,Levis,3758.51,334,Product_1198
248,119,1143,2022-01-11 07:00:00,9,3830.7,0.02,33786.774,Delhi,West Bengal,Manager_119,74,8767,Store_119,Clothing,Sandals,Levis,1529.08,293,Product_1143
249,22,735,2022-01-11 08:00:00,12,2058.39,0.14,21242.5848,Mumbai,Telangana,Manager_22,34,8463,Store_22,Clothing,Sandals,Puma,992.04,221,Product_735
250,38,178,2022-01-11 09:00:00,7,2665.64,0.12,16420.3424,Chennai,Delhi,Manager_38,34,4559,Store_38,Accessories,Sneakers,Levis,1709.65,312,Product_178
251,109,1019,2022-01-11 10:00:00,4,2618.03,0.16,8796.5808,Pune,Maharashtra,Manager_109,53,5973,Store_109,Accessories,Dresses,Levis,1478.86,440,Product_1019
252,51,1083,2022-01-11 11:00:00,3,4787.05,0.14,12350.589000000002,Chennai,Tamil Nadu,Manager_51,70,3622,Store_51,Accessories,Lipstick,Puma,282.89,174,Product_1083
253,8,901,2022-01-11 12:00:00,1,937.59,0.22,731.3202,Hyderabad,Delhi,Manager_8,86,9871,Store_8,Cosmetics,Perfume,HRX,1596.93,281,Product_901
254,27,438,2022-01-11 13:00:00,7,4705.07,0.2,26348.392,Delhi,Delhi,Manager_27,46,5180,Store_27,Cosmetics,Flip-Flops,Urbano,2977.91,467,Product_438
255,27,426,2022-01-11 14:00:00,9,2897.55,0.13,22687.8165,Delhi,Delhi,Manager_27,46,5180,Store_27,Cosmetics,Watches,Puma,3727.05,377,Product_426
256,21,968,2022-01-11 15:00:00,2,4969.71,0.01,9840.0258,Kolkata,Maharashtra,Manager_21,51,6512,Store_21,Accessories,Jackets,Urbano,4562.75,134,Product_968
257,30,486,2022-01-11 16:00:00,7,2951.06,0.1,18591.678,Chennai,Maharashtra,Manager_30,21,4052,Store_30,Cosmetics,Belts,Zudio,959.61,216,Product_486
258,97,460,2022-01-11 17:00:00,10,3350.61,0.1,30155.49,Hyderabad,Delhi,Manager_97,99,9454,Store_97,Footwear,Flip-Flops,Puma,3662.21,442,Product_460
259,28,921,2022-01-11 18:00:00,2,3797.96,0.03,7368.0424,Mumbai,Maharashtra,Manager_28,14,8231,Store_28,Footwear,Jackets,Zudio,3060.06,135,Product_921
260,111,1126,2022-01-11 19:00:00,13,4144.59,0.09,49030.4997,Delhi,West Bengal,Manager_111,18,6789,Store_111,Clothing,Bags,Puma,798.76,145,Product_1126
261,61,1039,2022-01-11 20:00:00,3,2492.31,0.3,5233.851,Kolkata,Delhi,Manager_61,31,6917,Store_61,Footwear,Watches,Levis,3276.36,488,Product_1039
262,48,748,2022-01-11 21:00:00,13,3457.25,0.25,33708.1875,Delhi,Delhi,Manager_48,29,5257,Store_48,Cosmetics,Sandals,Levis,3339.65,102,Product_748
263,147,51,2022-01-11 22:00:00,10,3151.44,0.24,23950.944000000003,Pune,Karnataka,Manager_147,17,6621,Store_147,Accessories,Boots,HRX,3243.93,240,Product_51
264,4,309,2022-01-11 23:00:00,12,2154.02,0.25,19386.18,Mumbai,Telangana,Manager_4,96,8968,Store_4,Accessories,Perfume,Levis,2439.75,460,Product_309
265,35,1058,2022-01-12 00:00:00,3,4139.83,0.26,9190.4226,Pune,Delhi,Manager_35,30,7254,Store_35,Kidswear,Lipstick,Levis,529.25,481,Product_1058
266,49,1005,2022-01-12 01:00:00,6,1123.75,0.1,6068.25,Kolkata,Karnataka,Manager_49,46,5728,Store_49,Cosmetics,Jewelry,Urbano,1281.78,326,Product_1005
267,17,635,2022-01-12 02:00:00,3,1002.23,0.1,2706.021,Pune,Telangana,Manager_17,88,9175,Store_17,Cosmetics,Belts,Zudio,4128.13,60,Product_635
268,46,205,2022-01-12 03:00:00,2,3734.9,0.1,6722.820000000001,Kolkata,West Bengal,Manager_46,57,8525,Store_46,Kidswear,Watches,Urbano,1778.51,237,Product_205
269,117,740,2022-01-12 04:00:00,14,3259.93,0.25,34229.265,Mumbai,West Bengal,Manager_117,71,9537,Store_117,Accessories,Jeans,Zudio,4059.41,239,Product_740
270,6,1094,2022-01-12 05:00:00,15,1724.77,0.24,19662.378,Mumbai,Tamil Nadu,Manager_6,31,7364,Store_6,Clothing,Bags,Levis,4923.1,458,Product_1094
271,99,533,2022-01-12 06:00:00,18,3248.62,0.01,57890.40839999999,Chennai,Maharashtra,Manager_99,56,4485,Store_99,Footwear,Shirts,HRX,1765.75,71,Product_533
272,124,108,2022-01-12 07:00:00,19,3899.11,0.28,53339.8248,Pune,Tamil Nadu,Manager_124,49,6919,Store_124,Footwear,Frocks,Puma,2399.17,406,Product_108
273,37,876,2022-01-12 08:00:00,10,1241.44,0.09,11297.104,Delhi,Telangana,Manager_37,98,8109,Store_37,Clothing,Flip-Flops,Puma,2763.61,279,Product_876
274,24,251,2022-01-12 09:00:00,17,2990.69,0.19,41181.80130000001,Bangalore,Delhi,Manager_24,32,9818,Store_24,Accessories,Watches,Urbano,4540.16,371,Product_251
275,93,135,2022-01-12 10:00:00,17,4158.4,0.19,57261.168,Delhi,Maharashtra,Manager_93,53,7809,Store_93,Kidswear,Sweaters,Zudio,4517.68,388,Product_135
276,46,1114,2022-01-12 11:00:00,19,2173.94,0.03,40065.7142,Kolkata,West Bengal,Manager_46,57,8525,Store_46,Kidswear,Jeans,Zudio,4061.73,53,Product_1114
277,95,689,2022-01-12 12:00:00,4,2944.34,0.21,9304.1144,Mumbai,Maharashtra,Manager_95,85,9962,Store_95,Kidswear,Frocks,HRX,3094.77,96,Product_689
278,99,407,2022-01-12 13:00:00,11,576.97,0.16,5331.2028,Chennai,Maharashtra,Manager_99,56,4485,Store_99,Footwear,Lipstick,HRX,4077.38,196,Product_407
279,116,102,2022-01-12 14:00:00,17,4186.25,0.18,58356.325,Hyderabad,Tamil Nadu,Manager_116,95,4217,Store_116,Footwear,Flip-Flops,Zudio,2200.69,88,Product_102
280,67,693,2022-01-12 15:00:00,10,4021.41,0.13,34986.267,Kolkata,Delhi,Manager_67,77,3537,Store_67,Clothing,Sneakers,Urbano,524.08,434,Product_693
281,128,1170,2022-01-12 16:00:00,17,2390.02,0.24,30879.0584,Chennai,Delhi,Manager_128,75,6875,Store_128,Accessories,T-Shirts,Levis,3673.91,51,Product_1170
282,18,404,2022-01-12 17:00:00,12,772.39,0.19,7507.630800000001,Pune,Tamil Nadu,Manager_18,40,8602,Store_18,Accessories,Sweaters,Urbano,3766.09,331,Product_404
283,25,814,2022-01-12 18:00:00,10,3369.91,0.06,31677.154,Chennai,West Bengal,Manager_25,62,3180,Store_25,Kidswear,Watches,Urbano,4055.45,442,Product_814
284,54,1026,2022-01-12 19:00:00,10,2950.3,0.23,22717.31,Kolkata,Maharashtra,Manager_54,45,9470,Store_54,Footwear,Watches,HRX,2317.09,232,Product_1026
285,58,1143,2022-01-12 20:00:00,6,4613.5,0.15,23528.85,Pune,Karnataka,Manager_58,15,5500,Store_58,Clothing,Sandals,Levis,1529.08,293,Product_1143
286,67,855,2022-01-12 21:00:00,17,1543.08,0.01,25970.0364,Kolkata,Delhi,Manager_67,77,3537,Store_67,Kidswear,Jeans,HRX,856.17,481,Product_855
287,104,1027,2022-01-12 22:00:00,19,355.17,0.12,5938.442400000001,Kolkata,Maharashtra,Manager_104,38,3844,Store_104,Kidswear,Dresses,HRX,3996.2,317,Product_1027
288,24,942,2022-01-12 23:00:00,2,1422.75,0.12,2504.04,Bangalore,Delhi,Manager_24,32,9818,Store_24,Cosmetics,Sweaters,Levis,3741.84,446,Product_942
289,114,1021,2022-01-13 00:00:00,4,2253.95,0.24,6852.008,Kolkata,Tamil Nadu,Manager_114,43,8573,Store_114,Footwear,Sandals,HRX,1046.69,61,Product_1021
290,32,177,2022-01-13 01:00:00,18,946.13,0.07,15838.2162,Chennai,Telangana,Manager_32,27,3460,Store_32,Kidswear,Boots,Puma,570.37,241,Product_177
291,86,873,2022-01-13 02:00:00,4,4902.73,0.14,16865.3912,Chennai,Delhi,Manager_86,51,6256,Store_86,Footwear,Jackets,Zudio,3978.02,422,Product_873
292,127,477,2022-01-13 03:00:00,6,1267.48,0.02,7452.7824,Bangalore,Karnataka,Manager_127,49,5094,Store_127,Cosmetics,Frocks,Urbano,1377.69,416,Product_477
293,130,398,2022-01-13 04:00:00,14,3453.73,0.26,35780.6428,Pune,Karnataka,Manager_130,22,2603,Store_130,Accessories,Foundation,Levis,3611.12,420,Product_398
294,17,220,2022-01-13 05:00:00,7,2379.74,0.13,14492.6166,Pune,Telangana,Manager_17,88,9175,Store_17,Kidswear,Shirts,Urbano,3128.63,133,Product_220
295,104,173,2022-01-13 06:00:00,12,2864.71,0.26,25438.6248,Kolkata,Maharashtra,Manager_104,38,3844,Store_104,Kidswear,Perfume,Levis,2960.87,274,Product_173
296,137,736,2022-01-13 07:00:00,2,4676.86,0.2,7482.976,Pune,West Bengal,Manager_137,81,4627,Store_137,Accessories,Sneakers,Zudio,3507.79,239,Product_736
297,43,502,2022-01-13 08:00:00,18,2751.46,0.1,44573.652,Bangalore,Delhi,Manager_43,75,5682,Store_43,Cosmetics,Perfume,Puma,1330.44,92,Product_502
