SaleID,StoreID,ProductID,Date,Quantity,Price,Discount,TotalAmount
383,29,934,2022-01-16 22:00:00,7,4373.63,0.02,30003.1018
384,69,1194,2022-01-16 23:00:00,3,2182.1,0.2,5237.04
385,47,128,2022-01-17 00:00:00,4,353.11,0.1,1271.1960000000001
386,94,1198,2022-01-17 01:00:00,6,4647.63,0.17,23145.197399999997
387,144,1050,2022-01-17 02:00:00,3,3663.34,0.23,8462.315400000001
388,85,573,2022-01-17 03:00:00,1,2651.68,0.17,2200.8943999999997
389,39,511,2022-01-17 04:00:00,3,4735.49,0.02,13922.3406
390,100,488,2022-01-17 05:00:00,8,4456.49,0.02,34938.8816
391,33,891,2022-01-17 06:00:00,16,720.44,0.26,8530.009600000001
392,101,579,2022-01-17 07:00:00,7,3197.11,0.08,20589.3884
393,23,950,2022-01-17 08:00:00,18,2782.9,0.11,44582.058000000005
394,10,406,2022-01-17 09:00:00,9,3927.07,0.07,32869.5759
395,69,1050,2022-01-17 10:00:00,3,1643.69,0.21,3895.5452999999998
396,100,1107,2022-01-17 11:00:00,18,238.96,0.12,3785.1263999999996
397,34,364,2022-01-17 12:00:00,16,1089.92,0.14,14997.299200000001
398,138,1084,2022-01-17 13:00:00,1,1212.51,0.2,970.008
399,147,551,2022-01-17 14:00:00,16,1598.8,0.19,20720.448
400,96,292,2022-01-17 15:00:00,12,1977.89,0.23,18275.7036
401,1,789,2022-01-17 16:00:00,6,3591.46,0.22,16808.0328
402,69,816,2022-01-17 17:00:00,9,556.38,0.13,4356.4554
403,4,191,2022-01-17 18:00:00,13,2535.43,0.06,30982.954599999994
404,16,461,2022-01-17 19:00:00,12,2593.49,0.07,28943.348399999995
405,24,664,2022-01-17 20:00:00,13,3156.17,0.21,32413.8659
406,80,233,2022-01-17 21:00:00,18,1690.63,0.08,27996.832800000004
407,2,474,2022-01-17 22:00:00,19,1446.99,0.13,23918.7447
408,128,658,2022-01-17 23:00:00,19,2522.65,0.03,46492.4395
409,84,271,2022-01-18 00:00:00,19,3366.12,0.04,61398.0288
410,140,1158,2022-01-18 01:00:00,6,414.04,0.07,2310.3432000000003
411,124,171,2022-01-18 02:00:00,16,1609.19,0.03,24974.6288
412,33,28,2022-01-18 03:00:00,7,3979.09,0.08,25625.339600000003
413,101,136,2022-01-18 04:00:00,7,2524.11,0.17,14665.079099999999
414,12,925,2022-01-18 05:00:00,19,4768.76,0.22,70673.02320000001
415,67,405,2022-01-18 06:00:00,16,4364.2,0.01,69128.928
416,65,977,2022-01-18 07:00:00,17,1850.94,0.18,25802.103600000002
417,74,888,2022-01-18 08:00:00,19,3686.1,0.11,62331.950999999994
418,43,856,2022-01-18 09:00:00,16,1516.68,0.07,22568.1984
419,44,444,2022-01-18 10:00:00,16,1041.42,0.01,16496.092800000002
420,29,434,2022-01-18 11:00:00,19,4428.9,0.1,75734.18999999999
421,141,509,2022-01-18 12:00:00,15,1881.2,0.24,21445.68
422,12,34,2022-01-18 13:00:00,3,1176.41,0.16,2964.5532000000003
423,95,1026,2022-01-18 14:00:00,15,4831.89,0.23,55808.32950000001
424,46,362,2022-01-18 15:00:00,16,348.94,0.12,4913.0752
425,130,606,2022-01-18 16:00:00,5,1961.12,0.25,7354.199999999999
426,35,716,2022-01-18 17:00:00,19,384.41,0.05,6938.6005000000005
427,81,250,2022-01-18 18:00:00,10,2619.68,0.25,19647.6
428,90,147,2022-01-18 19:00:00,13,2125.64,0.14,23764.6552
429,8,348,2022-01-18 20:00:00,15,3659.21,0.22,42812.757000000005
430,93,399,2022-01-18 21:00:00,12,4779.37,0.07,53337.769199999995
431,90,1200,2022-01-18 22:00:00,17,2694.51,0.15,38935.6695
432,115,125,2022-01-18 23:00:00,15,1569.92,0.22,18368.064000000002
433,105,763,2022-01-19 00:00:00,4,4386.44,0.15,14913.895999999999
434,135,398,2022-01-19 01:00:00,15,3101.79,0.14,40013.091
435,58,131,2022-01-19 02:00:00,17,2856.73,0.24,36908.9516
436,114,605,2022-01-19 03:00:00,11,1105.16,0.05,11548.922
437,75,892,2022-01-19 04:00:00,15,394.84,0.14,5093.436
438,120,822,2022-01-19 05:00:00,7,2414.74,0.25,12677.385
439,21,902,2022-01-19 06:00:00,13,2734.63,0.25,26662.6425
440,138,945,2022-01-19 07:00:00,13,810.05,0.04,10109.423999999999
441,101,732,2022-01-19 08:00:00,2,485.1,0.26,717.948
442,99,334,2022-01-19 09:00:00,10,1237.19,0.0,12371.900000000001
443,36,1044,2022-01-19 10:00:00,18,502.87,0.26,6698.2284
444,96,205,2022-01-19 11:00:00,5,469.46,0.08,2159.5159999999996
445,37,956,2022-01-19 12:00:00,19,2332.0,0.17,36775.64
446,12,355,2022-01-19 13:00:00,2,4089.17,0.0,8178.34
447,113,1197,2022-01-19 14:00:00,4,3387.14,0.22,10567.8768
448,13,824,2022-01-19 15:00:00,16,3461.19,0.13,48179.7648
449,23,1026,2022-01-19 16:00:00,16,1459.7,0.25,17516.4
450,99,941,2022-01-19 17:00:00,17,253.3,0.17,3574.063
451,105,168,2022-01-19 18:00:00,15,2363.1,0.25,26584.875
452,30,368,2022-01-19 19:00:00,13,2010.2,0.18,21428.732000000004
453,17,536,2022-01-19 20:00:00,1,4746.73,0.22,3702.4494
454,113,963,2022-01-19 21:00:00,5,545.69,0.22,2128.1910000000003
455,62,580,2022-01-19 22:00:00,1,3926.81,0.07,3651.9332999999997
456,84,950,2022-01-19 23:00:00,12,2050.0,0.17,20418.0
457,112,207,2022-01-20 00:00:00,15,4182.18,0.26,46422.198000000004
458,86,1073,2022-01-20 01:00:00,4,2575.56,0.26,7623.6576
459,141,544,2022-01-20 02:00:00,19,4138.41,0.12,69194.21519999999
460,19,129,2022-01-20 03:00:00,16,2440.87,0.1,35148.528
461,100,614,2022-01-20 04:00:00,18,2128.93,0.2,30656.592
462,140,35,2022-01-20 05:00:00,17,4825.8,0.23,63169.72200000001
463,147,819,2022-01-20 06:00:00,11,1970.52,0.01,21458.9628
464,76,199,2022-01-20 07:00:00,13,4065.44,0.03,51265.1984
465,9,77,2022-01-20 08:00:00,9,521.76,0.23,3615.7968
466,28,369,2022-01-20 09:00:00,17,500.71,0.13,7405.5009
467,128,833,2022-01-20 10:00:00,17,2302.92,0.2,31319.712
468,52,526,2022-01-20 11:00:00,5,3010.74,0.25,11290.275
469,83,349,2022-01-20 12:00:00,8,3120.96,0.23,19225.1136
470,111,506,2022-01-20 13:00:00,3,374.65,0.24,854.2019999999999
471,144,643,2022-01-20 14:00:00,6,3544.35,0.15,18076.184999999998
472,117,238,2022-01-20 15:00:00,3,823.64,0.05,2347.374
473,69,138,2022-01-20 16:00:00,8,4785.66,0.14,32925.3408
474,99,1166,2022-01-20 17:00:00,12,1801.03,0.29,15344.775599999999
475,140,612,2022-01-20 18:00:00,4,1454.94,0.09,5295.9816
476,25,680,2022-01-20 19:00:00,2,1598.08,0.13,2780.6592
477,123,839,2022-01-20 20:00:00,10,4699.3,0.23,36184.61
478,53,938,2022-01-20 21:00:00,15,2517.64,0.02,37009.308
479,144,355,2022-01-20 22:00:00,13,2286.46,0.23,22887.4646
480,57,578,2022-01-20 23:00:00,15,2916.31,0.08,40245.078
481,39,847,2022-01-21 00:00:00,19,4667.66,0.08,81590.69679999999
482,109,559,2022-01-21 01:00:00,18,1680.03,0.17,25099.6482
483,42,849,2022-01-21 02:00:00,13,1067.94,0.08,12772.562400000003
484,142,1170,2022-01-21 03:00:00,1,3058.36,0.19,2477.2716000000005
485,122,1176,2022-01-21 04:00:00,16,2560.04,0.27,29901.2672
486,133,140,2022-01-21 05:00:00,8,497.45,0.12,3502.048
487,75,663,2022-01-21 06:00:00,6,2705.3,0.28,11686.896
488,146,21,2022-01-21 07:00:00,3,2899.61,0.28,6263.1576
489,76,64,2022-01-21 08:00:00,16,3531.92,0.06,53120.076799999995
490,9,1096,2022-01-21 09:00:00,2,4978.6,0.13,8662.764000000001
491,74,990,2022-01-21 10:00:00,2,2223.59,0.3,3113.026
492,145,162,2022-01-21 11:00:00,15,2648.98,0.04,38145.312
493,7,130,2022-01-21 12:00:00,10,560.01,0.14,4816.086
494,141,581,2022-01-21 13:00:00,1,4191.62,0.13,3646.7093999999997
495,137,225,2022-01-21 14:00:00,15,671.15,0.24,7651.11
496,27,580,2022-01-21 15:00:00,1,4682.38,0.05,4448.2609999999995
497,122,983,2022-01-21 16:00:00,16,1872.8,0.07,27867.264
498,5,1005,2022-01-21 17:00:00,18,1820.4,0.05,31128.84
499,29,107,2022-01-21 18:00:00,5,1777.32,0.05,8442.27
500,83,621,2022-01-21 19:00:00,5,4762.35,0.08,21906.81
501,136,840,2022-01-21 20:00:00,10,4904.52,0.16,41197.968
502,109,1127,2022-01-21 21:00:00,12,4871.55,0.21,46182.29400000001
503,65,1165,2022-01-21 22:00:00,10,3582.98,0.11,31888.522000000004
504,86,577,2022-01-21 23:00:00,2,733.08,0.13,1275.5592000000001
505,145,1158,2022-01-22 00:00:00,1,2054.54,0.24,1561.4504
506,71,199,2022-01-22 01:00:00,16,1588.68,0.16,21351.8592
507,45,510,2022-01-22 02:00:00,18,3600.27,0.18,53139.9852
508,132,667,2022-01-22 03:00:00,7,2564.74,0.16,15080.671199999999
509,36,79,2022-01-22 04:00:00,4,3159.21,0.24,9603.9984
510,70,894,2022-01-22 05:00:00,10,241.91,0.06,2273.9539999999997
511,19,512,2022-01-22 06:00:00,10,3957.75,0.29,28100.024999999998
512,108,250,2022-01-22 07:00:00,11,4769.85,0.26,38826.579000000005
513,91,889,2022-01-22 08:00:00,3,3412.99,0.12,9010.293599999999
514,90,1024,2022-01-22 09:00:00,14,4289.3,0.12,52844.17600000001
515,19,599,2022-01-22 10:00:00,13,2495.6,0.25,24332.1
516,39,753,2022-01-22 11:00:00,19,297.0,0.13,4909.41
517,126,600,2022-01-22 12:00:00,10,4954.25,0.15,42111.125
518,141,975,2022-01-22 13:00:00,15,482.39,0.22,5643.963
519,126,483,2022-01-22 14:00:00,8,1125.32,0.12,7922.252799999999
520,58,836,2022-01-22 15:00:00,17,451.71,0.14,6604.0001999999995
521,148,172,2022-01-22 16:00:00,6,3199.8,0.01,19006.812
522,61,869,2022-01-22 17:00:00,7,2999.51,0.04,20156.7072
523,127,17,2022-01-22 18:00:00,14,1206.41,0.14,14525.1764
524,105,394,2022-01-22 19:00:00,8,4791.94,0.01,37952.1648
525,1,234,2022-01-22 20:00:00,12,4584.73,0.09,50065.251599999996
526,131,248,2022-01-22 21:00:00,18,1543.09,0.13,24164.789399999998
527,92,52,2022-01-22 22:00:00,14,3362.55,0.03,45663.429000000004
528,113,15,2022-01-22 23:00:00,1,4305.12,0.02,4219.0176
529,56,441,2022-01-23 00:00:00,4,1927.03,0.0,7708.12
530,117,1136,2022-01-23 01:00:00,17,1417.2,0.15,20478.54
531,134,696,2022-01-23 02:00:00,18,1429.71,0.04,24705.388799999997
532,58,7,2022-01-23 03:00:00,19,4138.19,0.21,62114.23189999999
533,44,826,2022-01-23 04:00:00,4,2422.74,0.15,8237.315999999999
534,61,1130,2022-01-23 05:00:00,6,3633.62,0.01,21583.702800000003
535,47,1037,2022-01-23 06:00:00,8,3321.44,0.02,26040.0896
536,149,1170,2022-01-23 07:00:00,15,1669.88,0.28,18034.704
537,80,478,2022-01-23 08:00:00,1,1198.77,0.04,1150.8192
538,118,631,2022-01-23 09:00:00,5,803.77,0.23,3094.5145
539,147,715,2022-01-23 10:00:00,16,314.65,0.07,4681.991999999999
540,20,115,2022-01-23 11:00:00,6,590.03,0.1,3186.162
541,146,509,2022-01-23 12:00:00,10,1429.98,0.01,14156.802
542,47,1176,2022-01-23 13:00:00,10,3625.28,0.17,30089.824
543,49,57,2022-01-23 14:00:00,5,943.61,0.14,4057.523
544,14,382,2022-01-23 15:00:00,8,2712.3,0.22,16924.752
545,143,1181,2022-01-23 16:00:00,1,1376.63,0.27,1004.9399000000001
546,1,952,2022-01-23 17:00:00,5,2656.69,0.16,11158.098
547,117,1157,2022-01-23 18:00:00,1,3800.05,0.29,2698.0355
548,54,1187,2022-01-23 19:00:00,7,1476.71,0.04,9923.4912
549,118,275,2022-01-23 20:00:00,15,1869.91,0.1,25243.785000000003
550,3,1101,2022-01-23 21:00:00,14,3670.4,0.25,38539.2
551,144,44,2022-01-23 22:00:00,9,2822.42,0.17,21083.4774
552,12,718,2022-01-23 23:00:00,8,653.92,0.16,4394.3423999999995
553,74,318,2022-01-24 00:00:00,8,3839.14,0.14,26413.283199999998
554,16,534,2022-01-24 01:00:00,3,1531.71,0.01,4549.1787
555,102,1178,2022-01-24 02:00:00,4,2048.28,0.02,8029.257600000001
556,117,237,2022-01-24 03:00:00,17,1376.85,0.03,22704.256499999996
557,8,893,2022-01-24 04:00:00,6,2808.11,0.06,15837.740399999999
558,122,517,2022-01-24 05:00:00,2,3597.29,0.03,6978.7426
559,92,38,2022-01-24 06:00:00,9,4055.44,0.03,35403.9912
560,90,654,2022-01-24 07:00:00,14,4626.19,0.19,52460.9946
561,136,747,2022-01-24 08:00:00,1,1924.24,0.04,1847.2703999999999
562,60,841,2022-01-24 09:00:00,17,4676.55,0.14,68371.16100000001
563,28,448,2022-01-24 10:00:00,11,3161.38,0.02,34079.6764
564,101,684,2022-01-24 11:00:00,6,2070.05,0.08,11426.676000000001
565,41,125,2022-01-24 12:00:00,1,4459.01,0.28,3210.4872
566,145,1089,2022-01-24 13:00:00,19,2982.22,0.01,56095.55819999999
567,141,793,2022-01-24 14:00:00,16,2380.56,0.26,28185.8304
568,46,784,2022-01-24 15:00:00,18,255.21,0.23,3537.2106
569,35,226,2022-01-24 16:00:00,11,3644.04,0.28,28860.7968
570,134,465,2022-01-24 17:00:00,9,571.27,0.24,3907.4868
571,82,643,2022-01-24 18:00:00,6,1589.09,0.25,7150.904999999999
572,115,293,2022-01-24 19:00:00,2,4816.13,0.03,9343.2922
573,47,721,2022-01-24 20:00:00,8,945.02,0.25,5670.12
574,10,756,2022-01-24 21:00:00,16,1696.56,0.14,23344.6656
575,56,166,2022-01-24 22:00:00,8,4675.23,0.11,33287.637599999995
576,30,769,2022-01-24 23:00:00,8,1820.88,0.05,13838.688
577,109,1007,2022-01-25 00:00:00,14,1777.64,0.0,24886.960000000003
578,5,871,2022-01-25 01:00:00,1,3310.18,0.19,2681.2458
579,119,1076,2022-01-25 02:00:00,7,830.51,0.22,4534.5846
580,33,567,2022-01-25 03:00:00,2,4869.21,0.12,8569.8096
581,118,1038,2022-01-25 04:00:00,15,1520.11,0.05,21661.567499999997
582,65,602,2022-01-25 05:00:00,18,3971.31,0.04,68624.2368
583,146,1113,2022-01-25 06:00:00,4,1580.55,0.05,6006.089999999999
584,11,905,2022-01-25 07:00:00,18,1521.79,0.02,26844.3756
585,85,41,2022-01-25 08:00:00,5,476.06,0.11,2118.467
586,26,1162,2022-01-25 09:00:00,16,772.74,0.18,10138.348800000002
587,63,1030,2022-01-25 10:00:00,13,2705.44,0.13,30598.526400000002
588,86,242,2022-01-25 11:00:00,9,2968.85,0.04,25650.863999999998
589,59,162,2022-01-25 12:00:00,5,4116.05,0.24,15640.99
590,27,1019,2022-01-25 13:00:00,8,489.03,0.09,3560.1384
591,98,692,2022-01-25 14:00:00,18,1909.52,0.18,28184.5152
592,105,809,2022-01-25 15:00:00,3,1160.76,0.07,3238.5203999999994
593,99,979,2022-01-25 16:00:00,6,1917.81,0.18,9435.6252
594,129,518,2022-01-25 17:00:00,11,1900.67,0.04,20071.075200000003
595,149,898,2022-01-25 18:00:00,14,1900.54,0.2,21286.048
596,55,783,2022-01-25 19:00:00,19,1686.24,0.17,26592.0048
597,6,784,2022-01-25 20:00:00,7,3867.09,0.16,22738.4892
598,95,1180,2022-01-25 21:00:00,10,3510.59,0.07,32648.487
599,133,85,2022-01-25 22:00:00,15,1839.05,0.16,23172.03
600,102,1034,2022-01-25 23:00:00,6,903.14,0.27,3955.7532
601,3,138,2022-01-26 00:00:00,6,2687.75,0.04,15481.439999999999
602,23,754,2022-01-26 01:00:00,16,4610.47,0.21,58276.340800000005
603,53,906,2022-01-26 02:00:00,9,793.08,0.03,6923.5884
604,83,713,2022-01-26 03:00:00,19,3814.54,0.1,65228.634
605,145,156,2022-01-26 04:00:00,18,3077.02,0.21,43755.2244
606,85,408,2022-01-26 05:00:00,5,3025.23,0.17,12554.7045
607,78,787,2022-01-26 06:00:00,16,4686.35,0.2,59985.280000000006
608,110,580,2022-01-26 07:00:00,7,4788.51,0.29,23798.894699999997
609,1,554,2022-01-26 08:00:00,19,1370.43,0.29,18487.1007
610,51,396,2022-01-26 09:00:00,5,4080.69,0.27,14894.5185
611,4,1158,2022-01-26 10:00:00,11,3179.84,0.15,29731.504000000004
612,113,810,2022-01-26 11:00:00,18,2162.46,0.1,35031.852
613,32,962,2022-01-26 12:00:00,7,3394.98,0.08,21863.6712
614,34,542,2022-01-26 13:00:00,18,4788.64,0.17,71542.2816
615,92,1033,2022-01-26 14:00:00,3,2681.0,0.14,6916.98
616,95,987,2022-01-26 15:00:00,5,4712.38,0.3,16493.33
617,72,170,2022-01-26 16:00:00,13,3285.86,0.16,35881.591199999995
618,39,290,2022-01-26 17:00:00,16,2517.96,0.1,36258.624
619,118,1192,2022-01-26 18:00:00,12,3292.02,0.19,31998.434400000002
620,3,1169,2022-01-26 19:00:00,7,3092.2,0.01,21428.945999999996
621,123,740,2022-01-26 20:00:00,13,2224.15,0.03,28046.5315
622,50,588,2022-01-26 21:00:00,1,2899.81,0.2,2319.848
623,12,735,2022-01-26 22:00:00,15,3575.59,0.04,51488.49600000001
624,54,457,2022-01-26 23:00:00,12,4226.56,0.23,39053.4144
625,133,701,2022-01-27 00:00:00,17,1660.79,0.02,27668.7614
626,57,979,2022-01-27 01:00:00,5,270.31,0.18,1108.271
627,145,46,2022-01-27 02:00:00,17,2845.85,0.2,38703.56
628,112,1041,2022-01-27 03:00:00,15,2548.56,0.23,29435.868000000002
629,47,1147,2022-01-27 04:00:00,19,460.15,0.27,6382.2805
630,85,231,2022-01-27 05:00:00,1,3236.03,0.09,2944.7873000000004
631,142,950,2022-01-27 06:00:00,4,4718.72,0.22,14722.406400000002
632,66,637,2022-01-27 07:00:00,3,2130.71,0.02,6264.2874
633,75,112,2022-01-27 08:00:00,8,4492.93,0.25,26957.58
634,103,593,2022-01-27 09:00:00,9,4102.89,0.27,26955.9873
635,38,859,2022-01-27 10:00:00,12,976.24,0.22,9137.6064
636,50,391,2022-01-27 11:00:00,5,3978.94,0.08,18303.124
637,98,392,2022-01-27 12:00:00,9,2680.19,0.02,23639.2758
638,82,328,2022-01-27 13:00:00,1,4609.42,0.13,4010.1954
639,30,747,2022-01-27 14:00:00,11,1109.25,0.08,11225.61
640,79,367,2022-01-27 15:00:00,7,800.22,0.16,4705.2936
641,91,82,2022-01-27 16:00:00,14,1358.15,0.12,16732.408000000003
642,52,806,2022-01-27 17:00:00,3,486.21,0.04,1400.2848
643,79,822,2022-01-27 18:00:00,11,1736.38,0.25,14325.135
644,30,1100,2022-01-27 19:00:00,17,1558.44,0.26,19605.175199999998
645,106,952,2022-01-27 20:00:00,18,2197.83,0.24,30066.314400000003
646,51,372,2022-01-27 21:00:00,19,2422.29,0.06,43262.0994
647,81,264,2022-01-27 22:00:00,18,894.66,0.13,14010.3756
648,133,110,2022-01-27 23:00:00,6,3172.99,0.05,18086.042999999998
649,29,307,2022-01-28 00:00:00,15,1273.12,0.2,15277.44
650,132,226,2022-01-28 01:00:00,7,785.26,0.24,4177.5832
651,138,185,2022-01-28 02:00:00,5,3602.29,0.17,14949.5035
652,145,964,2022-01-28 03:00:00,5,309.13,0.16,1298.346
653,74,31,2022-01-28 04:00:00,7,1968.16,0.21,10883.9248
654,17,614,2022-01-28 05:00:00,12,893.14,0.03,10396.1496
655,84,99,2022-01-28 06:00:00,8,4437.4,0.07,33014.255999999994
656,69,811,2022-01-28 07:00:00,18,4157.4,0.09,68098.212
657,34,652,2022-01-28 08:00:00,18,490.53,0.16,7416.813599999999
658,6,814,2022-01-28 09:00:00,17,2842.17,0.29,34304.9919
659,53,1020,2022-01-28 10:00:00,11,1617.71,0.26,13168.1594
660,126,978,2022-01-28 11:00:00,15,1124.22,0.07,15682.868999999999
661,43,88,2022-01-28 12:00:00,6,1695.39,0.07,9460.2762
662,115,1087,2022-01-28 13:00:00,12,4116.26,0.13,42973.754400000005
663,111,922,2022-01-28 14:00:00,7,477.71,0.29,2374.2187
664,80,586,2022-01-28 15:00:00,8,3311.52,0.05,25167.552
665,95,818,2022-01-28 16:00:00,4,4584.18,0.29,13019.0712
666,118,932,2022-01-28 17:00:00,3,2350.67,0.06,6628.8894
667,144,797,2022-01-28 18:00:00,3,4527.27,0.27,9914.721300000001
668,8,1019,2022-01-28 19:00:00,10,4552.64,0.25,34144.8
669,132,1013,2022-01-28 20:00:00,15,3126.06,0.26,34699.266
670,104,973,2022-01-28 21:00:00,13,2388.03,0.27,22662.404700000003
671,132,633,2022-01-28 22:00:00,19,3740.79,0.07,66099.75929999999
672,25,346,2022-01-28 23:00:00,8,4597.87,0.23,28322.8792
673,96,724,2022-01-29 00:00:00,18,3464.17,0.2,49884.048
674,93,901,2022-01-29 01:00:00,5,1206.11,0.26,4462.606999999999
675,61,1102,2022-01-29 02:00:00,7,4136.27,0.15,24610.806500000002
676,122,1038,2022-01-29 03:00:00,5,4767.36,0.12,20976.384
677,51,136,2022-01-29 04:00:00,19,2169.32,0.22,32149.3224
678,147,397,2022-01-29 05:00:00,17,3548.43,0.08,55497.4452
679,21,792,2022-01-29 06:00:00,19,2687.2,0.25,38292.6
680,5,79,2022-01-29 07:00:00,4,737.64,0.09,2685.0096
681,92,705,2022-01-29 08:00:00,7,1879.24,0.01,13023.1332
682,61,982,2022-01-29 09:00:00,6,986.38,0.17,4912.1723999999995
683,22,1075,2022-01-29 10:00:00,14,3433.15,0.25,36048.075
684,149,744,2022-01-29 11:00:00,19,2994.05,0.21,44940.690500000004
685,70,384,2022-01-29 12:00:00,11,360.97,0.3,2779.469
686,1,375,2022-01-29 13:00:00,7,495.71,0.04,3331.1711999999998
687,133,206,2022-01-29 14:00:00,3,1451.8,0.1,3919.8599999999997
688,12,489,2022-01-29 15:00:00,17,3775.33,0.11,57120.742900000005
689,90,881,2022-01-29 16:00:00,11,808.81,0.02,8718.9718
690,46,632,2022-01-29 17:00:00,15,1182.92,0.01,17566.362
691,34,592,2022-01-29 18:00:00,7,4556.61,0.01,31577.307299999997
692,78,1066,2022-01-29 19:00:00,15,2821.46,0.12,37243.272000000004
693,45,533,2022-01-29 20:00:00,17,3180.08,0.25,40546.020000000004
694,73,522,2022-01-29 21:00:00,11,2387.68,0.21,20748.9392
695,26,825,2022-01-29 22:00:00,12,1638.9,0.13,17110.116
696,47,1177,2022-01-29 23:00:00,13,1395.83,0.08,16694.126800000002
697,121,598,2022-01-30 00:00:00,11,3028.25,0.0,33310.75
698,56,113,2022-01-30 01:00:00,11,2460.68,0.05,25714.106
699,94,1136,2022-01-30 02:00:00,9,2134.56,0.12,16905.715200000002
700,107,1199,2022-01-30 03:00:00,11,3533.05,0.11,34588.5595
701,63,734,2022-01-30 04:00:00,4,2139.94,0.08,7874.979200000001
702,48,1195,2022-01-30 05:00:00,2,376.31,0.3,526.834
703,61,318,2022-01-30 06:00:00,4,4230.42,0.13,14721.8616
704,81,996,2022-01-30 07:00:00,14,1728.34,0.08,22261.0192
705,26,213,2022-01-30 08:00:00,5,4742.73,0.12,20868.012
706,36,253,2022-01-30 09:00:00,17,4421.88,0.08,69158.2032
707,1,124,2022-01-30 10:00:00,12,1322.8,0.11,14127.503999999999
708,8,624,2022-01-30 11:00:00,6,4834.26,0.04,27845.3376
709,113,1109,2022-01-30 12:00:00,12,4297.09,0.0,51565.08
710,99,1089,2022-01-30 13:00:00,15,4928.08,0.15,62833.02
711,47,898,2022-01-30 14:00:00,19,3454.15,0.15,55784.52250000001
712,127,1161,2022-01-30 15:00:00,10,4667.49,0.05,44341.15499999999
713,56,247,2022-01-30 16:00:00,2,3512.45,0.25,5268.674999999999
714,14,441,2022-01-30 17:00:00,12,4304.45,0.06,48554.19599999999
715,28,45,2022-01-30 18:00:00,12,3130.06,0.23,28921.7544
716,78,658,2022-01-30 19:00:00,7,4660.04,0.06,30663.063199999997
717,130,880,2022-01-30 20:00:00,1,2686.82,0.08,2471.8744
718,109,1017,2022-01-30 21:00:00,18,3735.53,0.08,61860.37680000001
719,14,554,2022-01-30 22:00:00,3,4601.41,0.07,12837.933899999998
720,56,809,2022-01-30 23:00:00,5,2227.47,0.29,7907.518499999998
721,115,971,2022-01-31 00:00:00,15,326.73,0.08,4508.874000000001
722,7,1113,2022-01-31 01:00:00,10,742.63,0.15,6312.355
723,3,730,2022-01-31 02:00:00,19,4865.17,0.22,72101.8194
724,111,1021,2022-01-31 03:00:00,1,4391.37,0.1,3952.233
725,107,954,2022-01-31 04:00:00,7,2520.4,0.0,17642.8
726,18,1091,2022-01-31 05:00:00,18,4812.32,0.23,66698.7552
727,38,1065,2022-01-31 06:00:00,2,1090.91,0.09,1985.4562000000003
728,115,99,2022-01-31 07:00:00,19,732.64,0.26,10300.9184
729,15,872,2022-01-31 08:00:00,10,3086.91,0.15,26238.734999999997
730,119,301,2022-01-31 09:00:00,15,2034.18,0.19,24715.287000000004
731,28,488,2022-01-31 10:00:00,10,1830.89,0.29,12999.319
732,39,1130,2022-01-31 11:00:00,10,3723.93,0.26,27557.081999999995
733,17,1005,2022-01-31 12:00:00,12,920.06,0.24,8390.947199999999
734,86,477,2022-01-31 13:00:00,8,3936.56,0.16,26453.6832
735,126,1146,2022-01-31 14:00:00,14,1925.36,0.05,25607.287999999997
736,44,1101,2022-01-31 15:00:00,2,4936.34,0.25,7404.51
737,25,1136,2022-01-31 16:00:00,17,4081.98,0.03,67311.8502
738,145,861,2022-01-31 17:00:00,6,3301.87,0.27,14462.1906
739,13,809,2022-01-31 18:00:00,8,1301.34,0.23,8016.2544
740,25,518,2022-01-31 19:00:00,1,4790.85,0.24,3641.0460000000003
741,68,1122,2022-01-31 20:00:00,3,357.97,0.11,955.7799000000001
742,138,459,2022-01-31 21:00:00,15,1272.08,0.03,18508.763999999996
743,67,230,2022-01-31 22:00:00,17,376.52,0.22,4992.6552
744,109,1192,2022-01-31 23:00:00,7,4839.28,0.29,24051.221599999997
745,146,8,2022-02-01 00:00:00,14,4382.96,0.26,45407.4656
746,111,1196,2022-02-01 01:00:00,3,4770.12,0.25,10732.77
747,111,195,2022-02-01 02:00:00,18,3632.17,0.19,52957.0386
748,34,1043,2022-02-01 03:00:00,5,331.64,0.03,1608.4539999999997
749,111,354,2022-02-01 04:00:00,15,4671.21,0.26,51850.431
750,8,1073,2022-02-01 05:00:00,6,2220.57,0.07,12390.7806
751,113,464,2022-02-01 06:00:00,3,1967.36,0.08,5429.9136
752,83,356,2022-02-01 07:00:00,18,1563.84,0.23,21674.8224
753,42,850,2022-02-01 08:00:00,3,1576.63,0.22,3689.3142000000003
